# Tetrahedron method
       14.5198689248        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       14.6280132755        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       14.7361576262        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       14.8443019769        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       14.9524463276        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       15.0605906783        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       15.1687350291        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       15.2768793798        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       15.3850237305        0.0008300912        0.0008724561        0.0009880308        0.1634745078        0.1647996843        0.2049140470        0.0003527357        0.0029883008        0.9018479666        0.0021872236
       15.4931680812        0.0020458259        0.0022131065        0.0021974328        0.2080745119        0.2107458274        0.2173853627        0.0005841303        0.0122889766        1.1080987490        0.0030956356
       15.6013124319        0.0160840926        0.0165274313        0.0148452800        0.4541010419        0.3680922290        0.3848893422        0.0011245230        0.1062062035        2.1598296266        0.0062359714
       15.7094567826        0.0811783403        0.0871915032        0.0852547546        0.1064937119        0.1089425233        0.1509329001        0.0000950009        0.5841169286        0.8623778182        0.0009459698
       15.8176011333        0.0285184226        0.0425384971        0.0426935464        1.3884136178        1.1791029714        1.6970967819        0.0048855264        0.2893663755        7.2429700846        0.0290513077
       15.9257454841        0.0055332628        0.0034223757        0.0047693488        0.2621182194        0.2867155769        0.2452594627        0.0017051035        0.0347501096        1.4002922966        0.0061988803
       16.0338898348        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       16.1420341855        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       16.2501785362        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       16.3583228869        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
