     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz      dx2-y2       tot  
    56.63585     0.06166     0.05290     0.08011     0.05316     0.00000     0.00000     0.00000     0.00000     0.00000     0.24783
    56.96585     0.06094     0.05158     0.07760     0.05185     0.00000     0.00000     0.00000     0.00000     0.00000     0.24197
    57.29685     0.06238     0.05243     0.07868     0.05304     0.00000     0.00000     0.00000     0.00000     0.00000     0.24654
    57.62685     0.06095     0.05155     0.07673     0.05176     0.00000     0.00000     0.00000     0.00000     0.00000     0.24099
    57.95785     0.06223     0.05182     0.07653     0.05216     0.00000     0.00000     0.00000     0.00000     0.00000     0.24274
    58.28785     0.06214     0.05216     0.07579     0.05212     0.00000     0.00000     0.00000     0.00000     0.00000     0.24222
    58.61885     0.06023     0.05041     0.07295     0.05034     0.00000     0.00000     0.00000     0.00000     0.00000     0.23394
    58.94885     0.06046     0.05028     0.07255     0.05090     0.00000     0.00000     0.00000     0.00000     0.00000     0.23419
    59.27985     0.06123     0.05082     0.07270     0.05104     0.00000     0.00000     0.00000     0.00000     0.00000     0.23579
    59.60985     0.05797     0.04834     0.06958     0.04878     0.00000     0.00000     0.00000     0.00000     0.00000     0.22466
    59.94085     0.05973     0.04945     0.07049     0.04966     0.00000     0.00000     0.00000     0.00000     0.00000     0.22933
    60.27085     0.05946     0.04924     0.06874     0.04936     0.00000     0.00000     0.00000     0.00000     0.00000     0.22680
    60.60185     0.05883     0.04894     0.06819     0.04888     0.00000     0.00000     0.00000     0.00000     0.00000     0.22485
    60.93185     0.05705     0.04694     0.06521     0.04704     0.00000     0.00000     0.00000     0.00000     0.00000     0.21625
    61.26285     0.05647     0.04641     0.06438     0.04654     0.00000     0.00000     0.00000     0.00000     0.00000     0.21380
    61.59285     0.05680     0.04666     0.06390     0.04700     0.00000     0.00000     0.00000     0.00000     0.00000     0.21436
    61.92385     0.05533     0.04568     0.06155     0.04534     0.00000     0.00000     0.00000     0.00000     0.00000     0.20790
    62.25385     0.05638     0.04634     0.06250     0.04587     0.00000     0.00000     0.00000     0.00000     0.00000     0.21109
    62.58385     0.05204     0.04313     0.05795     0.04279     0.00000     0.00000     0.00000     0.00000     0.00000     0.19591
    62.91485     0.04995     0.04113     0.05553     0.04090     0.00000     0.00000     0.00000     0.00000     0.00000     0.18752
    63.24485     0.05234     0.04269     0.05735     0.04271     0.00000     0.00000     0.00000     0.00000     0.00000     0.19509
    63.57585     0.05059     0.04165     0.05544     0.04151     0.00000     0.00000     0.00000     0.00000     0.00000     0.18919
    63.90585     0.04794     0.03894     0.05184     0.03922     0.00000     0.00000     0.00000     0.00000     0.00000     0.17793
    64.23685     0.04659     0.03777     0.04980     0.03784     0.00000     0.00000     0.00000     0.00000     0.00000     0.17201
    64.56685     0.04503     0.03707     0.04853     0.03721     0.00000     0.00000     0.00000     0.00000     0.00000     0.16784
    64.89785     0.04182     0.03397     0.04474     0.03385     0.00000     0.00000     0.00000     0.00000     0.00000     0.15438
    65.22785     0.04053     0.03315     0.04319     0.03300     0.00000     0.00000     0.00000     0.00000     0.00000     0.14987
    65.55885     0.04025     0.03250     0.04241     0.03231     0.00000     0.00000     0.00000     0.00000     0.00000     0.14746
    65.88885     0.03705     0.03018     0.03919     0.03014     0.00000     0.00000     0.00000     0.00000     0.00000     0.13656
    66.21985     0.03690     0.02975     0.03818     0.02980     0.00000     0.00000     0.00000     0.00000     0.00000     0.13464
    66.54985     0.03310     0.02690     0.03438     0.02661     0.00000     0.00000     0.00000     0.00000     0.00000     0.12099
    66.88085     0.03070     0.02487     0.03162     0.02483     0.00000     0.00000     0.00000     0.00000     0.00000     0.11202
    67.21085     0.02741     0.02198     0.02810     0.02199     0.00000     0.00000     0.00000     0.00000     0.00000     0.09948
    67.54185     0.02758     0.02229     0.02819     0.02219     0.00000     0.00000     0.00000     0.00000     0.00000     0.10025
    67.87185     0.02413     0.01927     0.02455     0.01925     0.00000     0.00000     0.00000     0.00000     0.00000     0.08720
    68.20285     0.02102     0.01698     0.02161     0.01701     0.00000     0.00000     0.00000     0.00000     0.00000     0.07662
    68.53285     0.01859     0.01486     0.01863     0.01463     0.00000     0.00000     0.00000     0.00000     0.00000     0.06671
    68.86385     0.01612     0.01284     0.01606     0.01263     0.00000     0.00000     0.00000     0.00000     0.00000     0.05765
    69.19385     0.01303     0.01037     0.01295     0.01024     0.00000     0.00000     0.00000     0.00000     0.00000     0.04659
    69.52485     0.00791     0.00638     0.00803     0.00618     0.00000     0.00000     0.00000     0.00000     0.00000     0.02851
    69.85485     0.00732     0.00589     0.00734     0.00592     0.00000     0.00000     0.00000     0.00000     0.00000     0.02646
    70.18585     0.00380     0.00298     0.00379     0.00302     0.00000     0.00000     0.00000     0.00000     0.00000     0.01358
    70.51585     0.00091     0.00075     0.00093     0.00072     0.00000     0.00000     0.00000     0.00000     0.00000     0.00331
    70.84685     0.00017     0.00013     0.00016     0.00014     0.00000     0.00000     0.00000     0.00000     0.00000     0.00060
    71.17685     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    71.50685     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    71.83785     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    72.16785     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    72.49885     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    72.82885     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    73.15985     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    73.48985     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    73.82085     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    74.15085     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    74.48185     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    74.81185     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    75.14285     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
