     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz      dx2-y2       tot  
    56.63585     0.07776     0.03298     0.03327     0.03207     0.02272     0.02573     0.02447     0.02527     0.02195     0.29621
    56.96585     0.08124     0.03313     0.03369     0.03297     0.02167     0.02511     0.02464     0.02443     0.02166     0.29853
    57.29685     0.08314     0.03506     0.03626     0.03460     0.02243     0.02453     0.02459     0.02425     0.02189     0.30676
    57.62685     0.08645     0.03617     0.03649     0.03501     0.02196     0.02410     0.02357     0.02479     0.02140     0.30994
    57.95785     0.08942     0.03708     0.03761     0.03683     0.02232     0.02351     0.02303     0.02448     0.02115     0.31543
    58.28785     0.09346     0.03749     0.03923     0.03760     0.02134     0.02362     0.02354     0.02400     0.02112     0.32140
    58.61885     0.09233     0.03797     0.03850     0.03738     0.02068     0.02301     0.02254     0.02274     0.02057     0.31572
    58.94885     0.09599     0.03977     0.03988     0.03944     0.02084     0.02316     0.02263     0.02243     0.02018     0.32432
    59.27985     0.10288     0.04048     0.04166     0.04260     0.02135     0.02347     0.02305     0.02266     0.02040     0.33856
    59.60985     0.10012     0.04047     0.04058     0.04078     0.01979     0.02217     0.02147     0.02186     0.01916     0.32640
    59.94085     0.10528     0.04441     0.04421     0.04328     0.01971     0.02275     0.02207     0.02148     0.01977     0.34297
    60.27085     0.10840     0.04397     0.04389     0.04458     0.02008     0.02186     0.02149     0.02108     0.01958     0.34493
    60.60185     0.10959     0.04587     0.04448     0.04578     0.01980     0.02137     0.02086     0.02124     0.01904     0.34804
    60.93185     0.10843     0.04543     0.04491     0.04495     0.01899     0.02041     0.01983     0.02047     0.01862     0.34204
    61.26285     0.10912     0.04626     0.04674     0.04691     0.01894     0.01998     0.02014     0.01985     0.01790     0.34584
    61.59285     0.11370     0.04971     0.04813     0.04844     0.01840     0.02000     0.01978     0.01972     0.01779     0.35565
    61.92385     0.11823     0.04754     0.04877     0.04945     0.01787     0.01971     0.01926     0.01876     0.01747     0.35706
    62.25385     0.12559     0.05112     0.05155     0.05101     0.01805     0.01969     0.01958     0.01988     0.01769     0.37418
    62.58385     0.11464     0.04851     0.04967     0.04912     0.01687     0.01846     0.01804     0.01807     0.01660     0.34998
    62.91485     0.11216     0.04877     0.04733     0.04841     0.01597     0.01726     0.01675     0.01692     0.01550     0.33908
    63.24485     0.12372     0.05090     0.05318     0.05283     0.01669     0.01757     0.01788     0.01742     0.01610     0.36629
    63.57585     0.12355     0.05228     0.05407     0.05221     0.01557     0.01742     0.01733     0.01656     0.01543     0.36441
    63.90585     0.11962     0.05068     0.05072     0.05204     0.01498     0.01581     0.01625     0.01561     0.01446     0.35018
    64.23685     0.12076     0.05020     0.05117     0.04998     0.01421     0.01501     0.01517     0.01502     0.01407     0.34560
    64.56685     0.12104     0.05270     0.05327     0.05029     0.01389     0.01450     0.01480     0.01475     0.01347     0.34871
    64.89785     0.11638     0.04900     0.04974     0.04833     0.01258     0.01365     0.01346     0.01355     0.01260     0.32928
    65.22785     0.11406     0.05056     0.04986     0.04959     0.01230     0.01323     0.01336     0.01301     0.01186     0.32782
    65.55885     0.11697     0.05163     0.05097     0.04997     0.01214     0.01234     0.01329     0.01243     0.01162     0.33137
    65.88885     0.11018     0.04770     0.04884     0.04836     0.01137     0.01176     0.01236     0.01164     0.01094     0.31315
    66.21985     0.11081     0.04869     0.04948     0.05000     0.01131     0.01133     0.01203     0.01126     0.01066     0.31555
    66.54985     0.10455     0.04557     0.04558     0.04447     0.00987     0.01050     0.01055     0.00992     0.00976     0.29077
    66.88085     0.09769     0.04445     0.04402     0.04328     0.00908     0.00945     0.01028     0.00973     0.00870     0.27668
    67.21085     0.09002     0.03932     0.04019     0.04045     0.00786     0.00866     0.00878     0.00790     0.00776     0.25094
    67.54185     0.09785     0.04130     0.04211     0.04085     0.00791     0.00877     0.00910     0.00829     0.00762     0.26380
    67.87185     0.08533     0.03678     0.03691     0.03613     0.00678     0.00743     0.00752     0.00712     0.00675     0.23075
    68.20285     0.07607     0.03233     0.03274     0.03153     0.00605     0.00643     0.00660     0.00636     0.00615     0.20426
    68.53285     0.06891     0.03208     0.02895     0.03003     0.00531     0.00551     0.00593     0.00542     0.00518     0.18730
    68.86385     0.06316     0.02652     0.02463     0.02727     0.00465     0.00482     0.00504     0.00469     0.00448     0.16525
    69.19385     0.04993     0.02185     0.02284     0.02315     0.00395     0.00373     0.00413     0.00381     0.00379     0.13718
    69.52485     0.03519     0.01467     0.01336     0.01355     0.00246     0.00241     0.00234     0.00231     0.00220     0.08849
    69.85485     0.03245     0.01438     0.01359     0.01325     0.00202     0.00221     0.00247     0.00233     0.00214     0.08485
    70.18585     0.01677     0.00683     0.00726     0.00684     0.00118     0.00114     0.00131     0.00114     0.00099     0.04345
    70.51585     0.00447     0.00180     0.00204     0.00181     0.00029     0.00030     0.00032     0.00024     0.00031     0.01158
    70.84685     0.00076     0.00022     0.00038     0.00028     0.00005     0.00004     0.00002     0.00004     0.00007     0.00186
    71.17685     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    71.50685     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    71.83785     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    72.16785     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    72.49885     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    72.82885     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    73.15985     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    73.48985     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    73.82085     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    74.15085     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    74.48185     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    74.81185     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    75.14285     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
